time,v(a),v(y),v(out),vdd#branch,va#branch
0.0,0.0,0.0,0.0,-3.620023051098542e-06,0.0
1.0000000000000002e-12,0.0,0.0,0.0,-3.619967515078315e-06,0.0
2.0000000000000004e-12,0.0,0.0,0.0,-3.619967515078315e-06,0.0
4.000000000000001e-12,0.0,0.0,0.0,-3.619967515078315e-06,0.0
8.000000000000001e-12,0.0,0.0,0.0,-3.6200257227392285e-06,0.0
1.6000000000000003e-11,0.0,0.0,0.0,-3.6199966189087718e-06,0.0
3.2000000000000006e-11,0.0,0.0,0.0,-3.620047550612071e-06,0.0
6.400000000000001e-11,0.0,0.0,0.0,-3.6200184467816143e-06,0.0
1.2800000000000002e-10,0.0,0.0,0.0,-3.620020265771018e-06,0.0
2.2800000000000004e-10,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
3.2800000000000006e-10,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
4.2800000000000007e-10,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
5.28e-10,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
6.28e-10,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
7.28e-10,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
8.279999999999999e-10,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
9.279999999999999e-10,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
1.028e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
1.128e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
1.228e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
1.3280000000000002e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
1.4280000000000002e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
1.5280000000000003e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
1.6280000000000004e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
1.7280000000000004e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
1.8280000000000005e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
1.9280000000000004e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
2.0280000000000004e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
2.1280000000000005e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
2.2280000000000006e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
2.3280000000000006e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
2.4280000000000007e-09,0.0,0.0,0.0,-3.6200211752657196e-06,0.0
